X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,Y
11.08,11.0,38.0,134.03,132.0,258.0,15.49,13.0,76.0,107.06,101.0,361.0,66.91,28.0,361.0,66.91,28.0,361.0,66.91,28.0,361.0,66.91,28.0,361.0,1.0
23.59,14.0,358.0,709.41,38.0,3205.0,29.84,19.0,314.0,104.64,96.0,350.0,216.87,28.0,3205.0,216.87,28.0,3205.0,216.87,28.0,3205.0,216.87,28.0,3205.0,1.0
12.27,11.0,93.0,955.41,432.0,3190.0,17.72,14.0,136.0,108.88,96.0,446.0,273.57,30.0,3190.0,273.57,30.0,3190.0,273.57,30.0,3190.0,273.57,30.0,3190.0,1.0
11.59,11.0,43.0,312.36,328.0,404.0,15.36,13.0,85.0,109.54,98.0,450.0,112.22,30.0,450.0,112.22,30.0,450.0,112.22,30.0,450.0,112.22,30.0,450.0,1.0
19.95,14.0,310.0,661.88,136.0,3147.0,25.02,16.0,419.0,104.07,100.0,459.0,202.73,41.0,3147.0,202.73,41.0,3147.0,202.73,41.0,3147.0,202.73,41.0,3147.0,1.0
47.98,28.0,348.0,1169.79,856.0,3060.0,50.73,40.0,551.0,115.39,102.0,477.0,345.97,79.0,3060.0,345.97,79.0,3060.0,345.97,79.0,3060.0,345.97,79.0,3060.0,1.0
71.17,60.0,362.0,718.65,778.0,949.0,64.38,53.0,455.0,105.25,92.0,539.0,239.86,95.0,949.0,239.86,95.0,949.0,239.86,95.0,949.0,239.86,95.0,949.0,1.0
11.51,11.0,40.0,18.49,15.0,49.0,16.0,14.0,81.0,84.04,75.0,329.0,32.51,16.0,329.0,32.51,16.0,329.0,32.51,16.0,329.0,32.51,16.0,329.0,1.0
35.6,19.0,525.0,1252.41,1077.0,3135.0,41.11,28.0,1303.0,127.73,97.0,934.0,364.21,64.0,3135.0,364.21,64.0,3135.0,364.21,64.0,3135.0,364.21,64.0,3135.0,1.0
35.55,19.0,2398.0,2739.38,2821.0,3734.0,41.9,19.0,2845.0,138.97,109.0,900.0,738.95,54.0,3734.0,738.95,54.0,3734.0,738.95,54.0,3734.0,738.95,54.0,3734.0,1.0
59.9,48.0,362.0,2368.91,1936.0,5668.0,58.91,49.0,358.0,382.2,288.0,2154.0,717.48,118.0,5668.0,717.48,118.0,5668.0,717.48,118.0,5668.0,717.48,118.0,5668.0,1.0
21.93,16.0,275.0,3350.36,2996.0,5995.0,28.01,19.0,360.0,513.33,438.0,2729.0,978.41,77.0,5995.0,978.41,77.0,5995.0,978.41,77.0,5995.0,978.41,77.0,5995.0,1.0
25.0,17.0,306.0,2014.78,1598.0,4211.0,30.93,22.0,333.0,497.73,414.0,3158.0,642.11,88.0,4211.0,642.11,88.0,4211.0,642.11,88.0,4211.0,642.11,88.0,4211.0,1.0
56.53,43.0,437.0,1242.95,777.0,3893.0,62.25,47.0,756.0,376.11,270.0,2452.0,434.46,114.0,3893.0,434.46,114.0,3893.0,434.46,114.0,3893.0,434.46,114.0,3893.0,1.0
20.58,13.0,392.0,4013.74,4522.0,6139.0,91.34,42.0,1526.0,125.73,100.5,1263.0,1062.85,64.0,6139.0,1062.85,64.0,6139.0,1062.85,64.0,6139.0,1062.85,64.0,6139.0,1.0
19.5,15.0,131.0,1795.46,1855.0,3866.0,16.93,14.0,89.0,143.0,110.0,1208.0,493.72,37.0,3866.0,493.72,37.0,3866.0,493.72,37.0,3866.0,493.72,37.0,3866.0,1.0
11.19,11.0,44.0,3333.26,3411.0,3582.0,17.69,14.0,124.0,115.6,98.0,597.0,869.43,31.0,3582.0,869.43,31.0,3582.0,869.43,31.0,3582.0,869.43,31.0,3582.0,1.0
115.88,87.0,873.0,1933.6,2409.0,2841.0,95.63,68.0,1620.0,115.7,102.0,615.0,565.2,124.0,2841.0,565.2,124.0,2841.0,565.2,124.0,2841.0,565.2,124.0,2841.0,1.0
11.46,11.0,39.0,22.02,19.0,81.0,15.86,13.0,81.0,90.0,76.0,457.0,34.84,17.0,457.0,34.84,17.0,457.0,34.84,17.0,457.0,34.84,17.0,457.0,1.0
142.4,118.0,935.0,1124.19,1082.0,2397.0,117.57,84.0,2614.0,114.8,98.0,554.0,374.74,139.0,2614.0,374.74,139.0,2614.0,374.74,139.0,2614.0,374.74,139.0,2614.0,1.0
135.61,108.0,882.0,675.31,500.0,2344.0,99.04,71.0,1268.0,108.45,95.0,450.0,254.6,121.0,2344.0,254.6,121.0,2344.0,254.6,121.0,2344.0,254.6,121.0,2344.0,1.0
115.02,93.0,862.0,1400.0,1413.0,4157.0,78.82,55.0,1672.0,105.54,95.0,385.0,424.84,110.0,4157.0,424.84,110.0,4157.0,424.84,110.0,4157.0,424.84,110.0,4157.0,1.0
113.16,92.0,809.0,1067.8,1076.0,1610.0,78.92,49.0,1918.0,109.94,95.0,728.0,342.46,112.0,1918.0,342.46,112.0,1918.0,342.46,112.0,1918.0,342.46,112.0,1918.0,1.0
121.72,100.0,939.0,193.11,148.0,528.0,79.91,50.0,2156.0,112.59,98.0,607.0,126.83,87.0,2156.0,126.83,87.0,2156.0,126.83,87.0,2156.0,126.83,87.0,2156.0,1.0
128.12,104.0,842.0,88.41,88.0,209.0,76.59,50.0,1539.0,102.55,91.0,404.0,98.92,83.5,1539.0,98.92,83.5,1539.0,98.92,83.5,1539.0,98.92,83.5,1539.0,1.0
122.07,100.0,834.0,72.45,72.0,176.0,80.75,52.0,1837.0,106.6,93.0,441.0,95.47,75.0,1837.0,95.47,75.0,1837.0,95.47,75.0,1837.0,95.47,75.0,1837.0,1.0
118.43,96.0,896.0,30.14,29.0,148.0,81.74,53.0,1692.0,102.88,90.0,520.0,83.3,54.0,1692.0,83.3,54.0,1692.0,83.3,54.0,1692.0,83.3,54.0,1692.0,1.0
120.65,96.0,1016.0,24.05,22.0,127.0,75.97,51.0,1736.0,109.66,95.0,485.0,82.58,51.0,1736.0,82.58,51.0,1736.0,82.58,51.0,1736.0,82.58,51.0,1736.0,1.0
120.49,97.0,985.0,26.39,23.0,159.0,82.66,52.0,1594.0,101.97,88.0,438.0,82.88,52.0,1594.0,82.88,52.0,1594.0,82.88,52.0,1594.0,82.88,52.0,1594.0,1.0
11.48,11.0,39.0,33.08,33.0,73.0,16.06,14.0,76.0,88.41,80.0,344.0,37.26,20.0,344.0,37.26,20.0,344.0,37.26,20.0,344.0,37.26,20.0,344.0,1.0
11.39,11.0,41.0,48.27,48.0,98.0,16.08,13.0,80.0,87.9,77.0,347.0,40.91,23.0,347.0,40.91,23.0,347.0,40.91,23.0,347.0,40.91,23.0,347.0,1.0
118.9,95.0,819.0,28.78,26.0,186.0,84.15,53.0,1904.0,104.32,93.0,429.0,84.04,54.0,1904.0,84.04,54.0,1904.0,84.04,54.0,1904.0,84.04,54.0,1904.0,1.0
119.61,96.0,1028.0,30.53,29.0,180.0,83.61,53.0,1754.0,105.08,93.0,408.0,84.71,54.0,1754.0,84.71,54.0,1754.0,84.71,54.0,1754.0,84.71,54.0,1754.0,1.0
122.23,100.0,805.0,19.92,17.0,136.0,87.17,54.0,1828.0,117.78,102.0,474.0,86.77,52.0,1828.0,86.77,52.0,1828.0,86.77,52.0,1828.0,86.77,52.0,1828.0,1.0
127.08,103.0,1133.0,20.21,17.0,114.0,78.84,53.0,1413.0,110.32,95.0,498.0,84.11,51.0,1413.0,84.11,51.0,1413.0,84.11,51.0,1413.0,84.11,51.0,1413.0,1.0
125.59,101.0,832.0,37.99,36.0,162.0,77.97,52.0,1689.0,112.02,99.0,525.0,88.39,58.0,1689.0,88.39,58.0,1689.0,88.39,58.0,1689.0,88.39,58.0,1689.0,1.0
126.5,102.0,881.0,25.29,22.0,166.0,84.0,54.0,1751.0,110.18,98.0,418.0,86.49,54.0,1751.0,86.49,54.0,1751.0,86.49,54.0,1751.0,86.49,54.0,1751.0,1.0
128.37,105.0,902.0,22.64,20.0,159.0,83.14,53.0,1868.0,132.81,115.0,607.0,91.74,55.0,1868.0,91.74,55.0,1868.0,91.74,55.0,1868.0,91.74,55.0,1868.0,1.0
126.02,103.0,860.0,22.0,20.0,125.0,84.98,54.0,1679.0,112.5,96.0,524.0,86.38,52.0,1679.0,86.38,52.0,1679.0,86.38,52.0,1679.0,86.38,52.0,1679.0,1.0
124.67,101.0,1007.0,27.46,26.0,141.0,85.8,54.0,1731.0,118.16,103.0,592.0,89.02,56.0,1731.0,89.02,56.0,1731.0,89.02,56.0,1731.0,89.02,56.0,1731.0,1.0
119.65,96.0,927.0,24.66,22.0,142.0,83.76,54.0,1570.0,115.79,101.0,498.0,85.96,54.0,1570.0,85.96,54.0,1570.0,85.96,54.0,1570.0,85.96,54.0,1570.0,1.0
11.57,11.0,37.0,22.43,20.0,68.0,15.87,13.0,78.0,84.54,75.0,368.0,33.6,17.0,368.0,33.6,17.0,368.0,33.6,17.0,368.0,33.6,17.0,368.0,1.0
124.93,100.0,947.0,27.91,25.0,155.0,84.49,54.0,1657.0,123.69,109.0,520.0,90.26,57.0,1657.0,90.26,57.0,1657.0,90.26,57.0,1657.0,90.26,57.0,1657.0,1.0
129.21,103.0,1033.0,34.78,33.0,158.0,82.43,52.0,2055.0,115.37,98.0,572.0,90.45,58.0,2055.0,90.45,58.0,2055.0,90.45,58.0,2055.0,90.45,58.0,2055.0,1.0
129.92,105.0,947.0,26.83,24.0,149.0,85.43,53.0,2043.0,113.47,97.0,482.0,88.91,54.0,2043.0,88.91,54.0,2043.0,88.91,54.0,2043.0,88.91,54.0,2043.0,1.0
126.59,104.0,1067.0,21.46,17.0,122.0,82.2,52.0,1801.0,116.97,101.0,517.0,86.81,53.0,1801.0,86.81,53.0,1801.0,86.81,53.0,1801.0,86.81,53.0,1801.0,1.0
125.17,104.0,798.0,17.72,15.0,170.0,87.51,54.0,1754.0,109.6,97.0,502.0,85.0,51.0,1754.0,85.0,51.0,1754.0,85.0,51.0,1754.0,85.0,51.0,1754.0,1.0
126.06,104.0,880.0,21.79,17.0,146.0,80.16,53.0,1535.0,114.01,100.0,563.0,85.51,54.0,1535.0,85.51,54.0,1535.0,85.51,54.0,1535.0,85.51,54.0,1535.0,1.0
129.92,106.0,1012.0,26.71,23.0,143.0,81.75,52.0,1562.0,111.27,97.0,512.0,87.41,55.0,1562.0,87.41,55.0,1562.0,87.41,55.0,1562.0,87.41,55.0,1562.0,1.0
131.14,105.0,893.0,18.35,16.0,140.0,80.8,51.0,1687.0,116.39,102.0,500.0,86.67,51.0,1687.0,86.67,51.0,1687.0,86.67,51.0,1687.0,86.67,51.0,1687.0,1.0
128.68,106.0,844.0,22.71,20.0,150.0,85.95,52.0,1734.0,103.36,90.0,440.0,85.18,51.0,1734.0,85.18,51.0,1734.0,85.18,51.0,1734.0,85.18,51.0,1734.0,1.0
125.75,102.0,888.0,18.26,15.0,159.0,79.59,50.0,1728.0,109.93,96.0,464.0,83.38,50.0,1728.0,83.38,50.0,1728.0,83.38,50.0,1728.0,83.38,50.0,1728.0,1.0
11.67,11.0,43.0,36.64,37.0,74.0,15.88,13.0,75.0,109.46,96.0,407.0,43.41,21.0,407.0,43.41,21.0,407.0,43.41,21.0,407.0,43.41,21.0,407.0,1.0
125.64,105.0,854.0,17.58,15.0,103.0,83.12,53.0,1476.0,105.56,92.0,461.0,82.98,50.0,1476.0,82.98,50.0,1476.0,82.98,50.0,1476.0,82.98,50.0,1476.0,1.0
126.32,103.0,952.0,17.56,15.0,133.0,84.67,53.0,1816.0,112.18,95.0,618.0,85.18,51.0,1816.0,85.18,51.0,1816.0,85.18,51.0,1816.0,85.18,51.0,1816.0,1.0
124.64,102.0,880.0,15.98,14.0,106.0,82.69,52.0,1563.0,106.42,92.0,509.0,82.43,49.0,1563.0,82.43,49.0,1563.0,82.43,49.0,1563.0,82.43,49.0,1563.0,1.0
122.0,100.0,836.0,16.02,14.0,148.0,78.92,51.0,2445.0,105.63,89.0,453.0,80.64,48.0,2445.0,80.64,48.0,2445.0,80.64,48.0,2445.0,80.64,48.0,2445.0,1.0
120.59,98.0,976.0,31.4,30.0,141.0,78.24,51.0,1452.0,108.92,93.0,587.0,84.79,55.0,1452.0,84.79,55.0,1452.0,84.79,55.0,1452.0,84.79,55.0,1452.0,1.0
120.92,97.0,942.0,24.74,22.0,134.0,82.55,53.0,1872.0,111.46,94.0,657.0,84.92,53.0,1872.0,84.92,53.0,1872.0,84.92,53.0,1872.0,84.92,53.0,1872.0,1.0
120.63,99.0,784.0,25.63,23.0,170.0,79.8,51.0,2006.0,105.61,89.0,484.0,82.92,52.0,2006.0,82.92,52.0,2006.0,82.92,52.0,2006.0,82.92,52.0,2006.0,1.0
124.25,102.0,942.0,26.07,22.0,144.0,77.86,52.0,1647.0,116.52,98.0,567.0,86.17,54.0,1647.0,86.17,54.0,1647.0,86.17,54.0,1647.0,86.17,54.0,1647.0,1.0
123.65,101.0,941.0,37.5,37.0,227.0,79.8,52.0,2265.0,108.47,94.0,474.0,87.35,60.0,2265.0,87.35,60.0,2265.0,87.35,60.0,2265.0,87.35,60.0,2265.0,1.0
120.57,100.0,855.0,32.12,29.0,194.0,82.29,52.0,2017.0,105.17,90.0,482.0,85.04,56.0,2017.0,85.04,56.0,2017.0,85.04,56.0,2017.0,85.04,56.0,2017.0,1.0
11.76,11.0,39.0,18.15,16.0,51.0,15.99,14.0,81.0,195.28,180.0,549.0,60.3,18.0,549.0,60.3,18.0,549.0,60.3,18.0,549.0,60.3,18.0,549.0,1.0
120.22,98.0,861.0,41.52,40.0,164.0,78.61,50.0,2153.0,104.58,89.0,481.0,86.23,59.0,2153.0,86.23,59.0,2153.0,86.23,59.0,2153.0,86.23,59.0,2153.0,1.0
123.91,102.0,760.0,17.36,15.0,177.0,75.96,50.0,2342.0,106.02,93.0,449.0,80.81,49.0,2342.0,80.81,49.0,2342.0,80.81,49.0,2342.0,80.81,49.0,2342.0,1.0
127.23,105.0,917.0,20.67,17.0,134.0,75.81,50.0,1464.0,106.39,88.0,476.0,82.53,50.0,1464.0,82.53,50.0,1464.0,82.53,50.0,1464.0,82.53,50.0,1464.0,1.0
128.85,106.0,747.0,31.67,30.0,178.0,80.79,52.0,1822.0,116.99,98.0,498.0,89.58,57.0,1822.0,89.58,57.0,1822.0,89.58,57.0,1822.0,89.58,57.0,1822.0,1.0
126.48,104.0,877.0,20.13,17.0,164.0,86.55,52.0,2158.0,110.06,96.0,532.0,85.8,51.0,2158.0,85.8,51.0,2158.0,85.8,51.0,2158.0,85.8,51.0,2158.0,1.0
122.6,102.0,845.0,19.91,17.0,141.0,83.89,52.0,2117.0,109.68,96.0,453.0,84.02,51.0,2117.0,84.02,51.0,2117.0,84.02,51.0,2117.0,84.02,51.0,2117.0,1.0
123.37,101.0,826.0,22.63,20.0,212.0,79.33,52.0,2622.0,109.02,94.0,538.0,83.59,51.0,2622.0,83.59,51.0,2622.0,83.59,51.0,2622.0,83.59,51.0,2622.0,1.0
128.77,106.0,817.0,19.25,16.0,119.0,79.79,52.0,1582.0,102.85,89.0,473.0,82.67,50.0,1582.0,82.67,50.0,1582.0,82.67,50.0,1582.0,82.67,50.0,1582.0,1.0
128.74,106.0,920.0,29.34,27.0,174.0,80.59,52.0,2149.0,103.71,90.0,418.0,85.59,54.0,2149.0,85.59,54.0,2149.0,85.59,54.0,2149.0,85.59,54.0,2149.0,1.0
128.14,106.0,845.0,18.77,15.0,161.0,81.12,52.0,2039.0,108.62,93.0,450.0,84.16,51.0,2039.0,84.16,51.0,2039.0,84.16,51.0,2039.0,84.16,51.0,2039.0,1.0
11.65,11.0,39.0,16.51,15.0,49.0,15.83,13.0,93.0,105.94,95.0,406.0,37.48,17.0,406.0,37.48,17.0,406.0,37.48,17.0,406.0,37.48,17.0,406.0,1.0
125.77,102.0,804.0,16.53,14.0,210.0,84.65,52.0,2784.0,115.82,101.0,503.0,85.69,51.0,2784.0,85.69,51.0,2784.0,85.69,51.0,2784.0,85.69,51.0,2784.0,1.0
124.38,101.0,844.0,22.61,20.0,155.0,83.0,52.0,1653.0,116.77,101.0,676.0,86.69,52.0,1653.0,86.69,52.0,1653.0,86.69,52.0,1653.0,86.69,52.0,1653.0,1.0
122.94,100.0,946.0,25.44,24.0,129.0,76.72,51.0,1534.0,110.1,94.0,606.0,83.8,51.0,1534.0,83.8,51.0,1534.0,83.8,51.0,1534.0,83.8,51.0,1534.0,1.0
124.53,102.0,946.0,19.87,17.0,136.0,79.0,50.0,1987.0,103.97,89.0,455.0,81.84,49.0,1987.0,81.84,49.0,1987.0,81.84,49.0,1987.0,81.84,49.0,1987.0,1.0
125.87,104.0,879.0,27.75,26.0,199.0,78.07,50.0,2645.0,112.08,96.5,441.0,85.94,53.0,2645.0,85.94,53.0,2645.0,85.94,53.0,2645.0,85.94,53.0,2645.0,1.0
126.06,104.0,943.0,18.5,15.0,163.0,81.93,51.0,2330.0,110.51,94.0,472.0,84.25,50.0,2330.0,84.25,50.0,2330.0,84.25,50.0,2330.0,84.25,50.0,2330.0,1.0
125.39,102.0,855.0,17.22,15.0,121.0,85.05,52.0,1579.0,104.13,89.0,444.0,82.95,49.0,1579.0,82.95,49.0,1579.0,82.95,49.0,1579.0,82.95,49.0,1579.0,1.0
125.94,103.0,895.0,18.73,15.0,164.0,80.21,51.0,2176.0,111.38,96.0,475.0,84.07,50.0,2176.0,84.07,50.0,2176.0,84.07,50.0,2176.0,84.07,50.0,2176.0,1.0
126.95,102.0,884.0,36.0,32.0,151.0,80.04,52.0,1510.0,110.61,96.0,498.0,88.4,59.0,1510.0,88.4,59.0,1510.0,88.4,59.0,1510.0,88.4,59.0,1510.0,1.0
124.29,101.0,806.0,40.3,38.0,171.0,78.84,50.0,1816.0,110.17,93.0,450.0,88.4,61.0,1816.0,88.4,61.0,1816.0,88.4,61.0,1816.0,88.4,61.0,1816.0,1.0
11.64,11.0,40.0,19.29,16.0,57.0,15.72,13.0,78.0,83.5,72.0,369.0,32.54,17.0,369.0,32.54,17.0,369.0,32.54,17.0,369.0,32.54,17.0,369.0,1.0
121.1,100.0,884.0,19.51,16.0,191.0,79.77,50.0,2329.0,107.36,92.0,514.0,81.94,49.0,2329.0,81.94,49.0,2329.0,81.94,49.0,2329.0,81.94,49.0,2329.0,1.0
122.54,100.0,823.0,25.03,22.0,133.0,77.55,50.0,1539.0,111.84,96.0,492.0,84.24,52.0,1539.0,84.24,52.0,1539.0,84.24,52.0,1539.0,84.24,52.0,1539.0,1.0
128.64,105.0,904.0,26.64,24.0,162.0,83.37,50.0,1937.0,118.46,103.0,534.0,89.28,53.0,1937.0,89.28,53.0,1937.0,89.28,53.0,1937.0,89.28,53.0,1937.0,1.0
134.06,110.0,925.0,21.01,17.0,94.0,71.19,49.0,1164.0,112.27,96.0,587.0,84.63,51.0,1164.0,84.63,51.0,1164.0,84.63,51.0,1164.0,84.63,51.0,1164.0,1.0
133.99,110.0,985.0,24.14,22.0,152.0,80.2,49.0,1725.0,121.1,104.0,538.0,89.86,53.0,1725.0,89.86,53.0,1725.0,89.86,53.0,1725.0,89.86,53.0,1725.0,1.0
129.45,107.0,815.0,20.87,19.0,104.0,73.05,49.0,1432.0,116.63,101.0,609.0,85.0,50.0,1432.0,85.0,50.0,1432.0,85.0,50.0,1432.0,85.0,50.0,1432.0,1.0
123.43,101.0,873.0,22.55,20.0,121.0,70.27,49.0,1757.0,119.96,101.0,588.0,84.05,51.0,1757.0,84.05,51.0,1757.0,84.05,51.0,1757.0,84.05,51.0,1757.0,1.0
124.09,102.0,826.0,45.6,45.0,135.0,76.15,49.0,1540.0,129.86,112.0,535.0,93.93,62.0,1540.0,93.93,62.0,1540.0,93.93,62.0,1540.0,93.93,62.0,1540.0,1.0
129.08,108.0,824.0,20.91,17.0,158.0,79.76,50.0,2355.0,119.52,101.0,584.0,87.32,52.0,2355.0,87.32,52.0,2355.0,87.32,52.0,2355.0,87.32,52.0,2355.0,1.0
137.75,114.0,832.0,18.19,15.0,109.0,78.64,52.0,1376.0,118.56,102.0,525.0,88.29,53.0,1376.0,88.29,53.0,1376.0,88.29,53.0,1376.0,88.29,53.0,1376.0,1.0
11.6,11.0,39.0,15.91,16.0,37.0,16.02,13.0,94.0,92.35,83.0,329.0,33.97,17.0,329.0,33.97,17.0,329.0,33.97,17.0,329.0,33.97,17.0,329.0,1.0
140.05,116.0,1072.0,16.49,15.0,106.0,68.04,49.0,1723.0,125.91,106.0,645.0,87.62,51.0,1723.0,87.62,51.0,1723.0,87.62,51.0,1723.0,87.62,51.0,1723.0,1.0
132.58,109.0,836.0,19.12,16.0,131.0,73.12,49.0,1707.0,122.07,104.0,592.0,86.72,51.0,1707.0,86.72,51.0,1707.0,86.72,51.0,1707.0,86.72,51.0,1707.0,1.0
129.87,105.0,886.0,19.4,17.0,113.0,70.03,48.0,1534.0,127.74,109.0,564.0,86.76,50.0,1534.0,86.76,50.0,1534.0,86.76,50.0,1534.0,86.76,50.0,1534.0,1.0
125.86,102.0,886.0,20.4,17.0,195.0,81.5,50.0,2663.0,121.94,102.0,493.0,87.42,51.0,2663.0,87.42,51.0,2663.0,87.42,51.0,2663.0,87.42,51.0,2663.0,1.0
130.21,107.0,953.0,19.08,16.0,130.0,67.85,49.0,1536.0,107.18,89.0,517.0,81.08,49.0,1536.0,81.08,49.0,1536.0,81.08,49.0,1536.0,81.08,49.0,1536.0,1.0
132.9,109.0,801.0,27.4,25.0,140.0,76.62,49.0,1846.0,111.84,96.0,486.0,87.19,53.0,1846.0,87.19,53.0,1846.0,87.19,53.0,1846.0,87.19,53.0,1846.0,1.0
127.92,104.0,1110.0,17.08,14.0,112.0,71.71,49.0,1285.0,115.44,99.0,611.0,83.04,49.0,1285.0,83.04,49.0,1285.0,83.04,49.0,1285.0,83.04,49.0,1285.0,1.0
125.92,103.0,875.0,19.31,16.0,189.0,72.41,49.0,2110.0,122.44,106.0,550.0,85.02,51.0,2110.0,85.02,51.0,2110.0,85.02,51.0,2110.0,85.02,51.0,2110.0,1.0
122.86,100.0,767.0,18.45,15.0,171.0,74.27,49.0,1780.0,125.88,111.0,598.0,85.36,51.0,1780.0,85.36,51.0,1780.0,85.36,51.0,1780.0,85.36,51.0,1780.0,1.0
128.23,105.0,854.0,17.7,15.0,172.0,79.75,50.0,2359.0,130.1,113.0,542.0,88.94,51.0,2359.0,88.94,51.0,2359.0,88.94,51.0,2359.0,88.94,51.0,2359.0,1.0
11.55,11.0,41.0,20.09,17.0,70.0,16.11,14.0,77.0,87.8,79.0,352.0,33.89,17.0,352.0,33.89,17.0,352.0,33.89,17.0,352.0,33.89,17.0,352.0,1.0
133.31,111.0,807.0,17.54,15.0,205.0,78.64,51.0,2558.0,125.27,109.0,534.0,88.69,52.0,2558.0,88.69,52.0,2558.0,88.69,52.0,2558.0,88.69,52.0,2558.0,1.0
138.61,114.0,947.0,35.32,34.0,176.0,76.31,52.0,1639.0,119.75,104.0,656.0,92.5,60.0,1639.0,92.5,60.0,1639.0,92.5,60.0,1639.0,92.5,60.0,1639.0,1.0
138.34,115.0,934.0,18.69,16.0,140.0,75.63,50.0,2310.0,113.08,98.0,524.0,86.44,52.0,2310.0,86.44,52.0,2310.0,86.44,52.0,2310.0,86.44,52.0,2310.0,1.0
137.36,114.0,857.0,20.39,17.0,173.0,75.65,49.0,2023.0,114.22,97.0,503.0,86.91,52.0,2023.0,86.91,52.0,2023.0,86.91,52.0,2023.0,86.91,52.0,2023.0,1.0
136.86,112.0,1096.0,39.04,39.0,218.0,86.8,51.0,2776.0,121.13,102.0,589.0,95.96,61.0,2776.0,95.96,61.0,2776.0,95.96,61.0,2776.0,95.96,61.0,2776.0,1.0
133.84,110.0,824.0,21.88,20.0,105.0,70.6,50.0,1103.0,122.48,103.0,602.0,87.2,53.0,1103.0,87.2,53.0,1103.0,87.2,53.0,1103.0,87.2,53.0,1103.0,1.0
137.66,114.0,888.0,21.68,17.0,129.0,81.32,50.0,1903.0,119.78,102.0,550.0,90.11,54.0,1903.0,90.11,54.0,1903.0,90.11,54.0,1903.0,90.11,54.0,1903.0,1.0
140.85,117.0,852.0,40.45,40.0,141.0,76.21,51.0,1734.0,117.52,99.0,515.0,93.76,61.0,1734.0,93.76,61.0,1734.0,93.76,61.0,1734.0,93.76,61.0,1734.0,1.0
139.45,117.0,789.0,25.39,23.0,133.0,76.34,52.0,1555.0,127.55,114.0,549.0,92.19,57.0,1555.0,92.19,57.0,1555.0,92.19,57.0,1555.0,92.19,57.0,1555.0,1.0
140.05,117.0,796.0,18.18,15.0,142.0,76.03,50.0,1282.0,118.5,102.0,571.0,88.19,53.0,1282.0,88.19,53.0,1282.0,88.19,53.0,1282.0,88.19,53.0,1282.0,1.0
11.66,11.0,49.0,30.78,31.0,76.0,16.08,14.0,80.0,94.27,84.0,326.0,38.2,20.0,326.0,38.2,20.0,326.0,38.2,20.0,326.0,38.2,20.0,326.0,1.0
131.51,108.0,1092.0,16.67,15.0,217.0,77.81,49.0,2809.0,125.26,110.0,514.0,87.81,50.0,2809.0,87.81,50.0,2809.0,87.81,50.0,2809.0,87.81,50.0,2809.0,1.0
129.25,107.0,766.0,17.21,15.0,116.0,77.28,50.0,1397.0,122.28,106.0,572.0,86.5,51.0,1397.0,86.5,51.0,1397.0,86.5,51.0,1397.0,86.5,51.0,1397.0,1.0
131.62,109.0,905.0,23.41,21.0,205.0,80.9,50.0,2739.0,121.33,105.0,489.0,89.31,54.0,2739.0,89.31,54.0,2739.0,89.31,54.0,2739.0,89.31,54.0,2739.0,1.0
132.92,109.0,868.0,22.63,20.0,144.0,80.16,50.0,1948.0,121.86,106.0,469.0,89.39,53.0,1948.0,89.39,53.0,1948.0,89.39,53.0,1948.0,89.39,53.0,1948.0,1.0
136.5,112.5,952.0,17.92,15.0,131.0,77.01,52.0,1475.0,123.77,107.0,522.0,88.8,53.0,1475.0,88.8,53.0,1475.0,88.8,53.0,1475.0,88.8,53.0,1475.0,1.0
135.48,111.0,975.0,17.66,15.0,212.0,89.36,50.0,2764.0,125.18,109.0,500.0,91.92,52.0,2764.0,91.92,52.0,2764.0,91.92,52.0,2764.0,91.92,52.0,2764.0,1.0
129.11,105.0,818.0,17.7,15.0,188.0,83.15,51.0,2558.0,117.38,97.0,562.0,86.83,51.0,2558.0,86.83,51.0,2558.0,86.83,51.0,2558.0,86.83,51.0,2558.0,1.0
124.55,101.0,843.0,47.17,48.0,209.0,82.78,50.0,2135.0,120.52,105.0,512.0,93.76,64.0,2135.0,93.76,64.0,2135.0,93.76,64.0,2135.0,93.76,64.0,2135.0,1.0
124.7,103.0,850.0,38.44,36.0,177.0,81.41,51.0,1791.0,120.02,103.0,543.0,91.14,61.0,1791.0,91.14,61.0,1791.0,91.14,61.0,1791.0,91.14,61.0,1791.0,1.0
124.93,103.0,808.0,23.44,21.0,150.0,83.54,51.0,1808.0,134.03,118.0,580.0,91.49,54.0,1808.0,91.49,54.0,1808.0,91.49,54.0,1808.0,91.49,54.0,1808.0,1.0
11.71,11.0,36.0,20.83,18.0,69.0,15.82,13.0,82.0,198.29,145.0,802.0,61.66,18.0,802.0,61.66,18.0,802.0,61.66,18.0,802.0,61.66,18.0,802.0,1.0
125.44,103.0,981.0,35.56,37.0,151.0,77.91,51.0,1486.0,129.51,112.0,548.0,92.1,59.0,1486.0,92.1,59.0,1486.0,92.1,59.0,1486.0,92.1,59.0,1486.0,1.0
129.36,106.0,781.0,20.84,16.0,195.0,93.86,53.0,2662.0,129.19,110.0,563.0,93.31,54.0,2662.0,93.31,54.0,2662.0,93.31,54.0,2662.0,93.31,54.0,2662.0,1.0
